tweet_id,sentiment,content
1963701531,hate,"I hate that you can't edit loose-in-the-tweetisphere tweets, as you always notice spelling mistakes a millisecond after clicking 'update'"
1963701726,surprise,@mitchelmusso dont you have a uk say now?
1963702521,worry,Somehow I have yet to accomplish a fucking thing.
1963702563,worry,Wait... @DamonAndrew and @Uchenna3... Electrik Red or Richgirl?  I'm a sucker for the later
1963702744,worry,@JEFFHARDYBRAND  Aww bless hope the phones okayy  x x
1963702883,empty,Playing games don't help me out of being bored!
1963702899,sadness,@Dorkus_ Well their not gonna fit her in with this big long advertisement
1963703192,neutral,@Scath that's a defeatist attitude
1963703521,worry,"@Soph_Ichigo She tried to carry on aswell, bless, I suppose maybe that's why kids shouldn't be in it?"
1963703940,worry,just because you're a superstar it doesn't mean you have to do that !
1963703991,hate,Mad because quiz 5 answer on the BET Ford Fusion sweepstakes are all wrong
1963704010,worry,@Trickiliz13 ohhh baby!!! PDGG! ahh! im missing it! ahhh  hehaheahaaaa
1963704101,happiness,"That little girl holly!  find some time! Aw, she'll get loads of votes now I bet!"
1963704294,sadness,@decaydance --Nothing
1963704376,neutral,We are checking out and on our way home  I am rwady to be home!
1963704457,surprise,"@tommcfly talk to me isn't a good idea?  i'm going to buy a gift to my friend, so you have 20 mins..."
1963704566,neutral,@gfalcone601 Is It The Bit Where Hollie Started Crying?
1963704716,sadness,@FTSKirstin im depressed like so baddddd.
1963704776,sadness,@gfalcone601 Britain's Got Talent? Such a cute little girl. Feel so sorry for her!   Hope Simon finds the time! xx
1963705243,neutral,@mitchelmusso dam living in england  x
1963705316,sadness,@coollike  the cokies arnt real imaginary will hav to do mmmmmmmmmmmm cookie...
1963705435,surprise,"Unfortunatley, AerLingus no longer fly to Copenhagen so we're have to fly Ryanair to Billund and drive up to Copenhagen one of the days!"
1963705439,worry,shit got to go do the grocery.. I almost got no more food  snif snif...
1963705721,happiness,@sarahblevins3 i know!!
1963705771,neutral,"All the cool people I want to find for following today are #English, and I guess the English don't tweet."
1963705894,fun,@StephWBates  if i was closer i would deliver grub to you!
1963706059,worry,Awww that poor little girl on BGT
1963706094,worry,@gfalcone601 I know right  Poorpoor girl! It shows why they shouldn't put young people in competitions like this though (.....) -
1963706188,worry,@icklewabbit OMG you aren't online. Shock horror.
1963706210,neutral,"@vlastikb logically, yes. i just have to find one though. always seem to see them beside motorways when you cant stop"
1963706432,neutral,@simplecake Bye.
1963706468,worry,"@shtoofi  i know the feeling, working so much sucks hardcore. we need to hang out soon"
1963706605,relief,At the vet with a sick dog  http://twitpic.com/67clz
1963706683,worry,Can't paint anymore because of the light
1963706751,empty,"@Bvictor Nerves I think, Im not sure"
1963706815,worry,@MandyPandy32  awww for me I just think she's tooo young or just not ready for it - tis painful to watch her so upset
1963706837,sadness,No one is bringing snacks
1963707162,sadness,ugh... dunno why im just not in the best of moods... how do i know if i have allergies? meh...
1963707296,sadness,I want to join but i live in michigan
1963707329,neutral,Why is looking for girls names easier than looking for boys
1963707664,hate,Fuck the day flies when u got 3647 things to do and only 8 hours to do it in!!
1963707902,empty,@TatianeMarks quem ï¿½ Katy??
1963707951,neutral,ok bye alex have fun today
1963708480,neutral,Zac Brown is in Virginia Beach and I'll be in NoVA
1963708497,worry,wtf happened? i have no feed
1963708649,neutral,@MashUpNicole I still have an hour.
1963708698,love,@clairemcs i dunno if he saw it  happy birthday girl!
1963709126,worry,Omg ! BGT making me cry  . That wee girl  it's soo sad.
1963709572,worry,@beingnobody aww that is sad
1963709892,happiness,"@gfalcone601  haha, i was crying  xx"
1963709922,happiness,"@RobbyWat For a minute I thought that said &quot;Maggie has an extra eye growing.&quot;  Yep, I'm a space cadet.  Sorry for the sweet girl"
1963710078,neutral,Traffic jam outside of chicago. I feel very &quot;office space&quot; right now.
1963710159,worry,"#BGT Quite an awkward moment, poor girl  I hope she doesn't loose it again."
1963710302,worry,My last full day of even day classes. I'm a little sad
1963710530,sadness,The bunny is longing for the hoodie she left in the car   brrr....
1963710608,neutral,@MikeyWags srry im not so interesting right now... stayed up til 6am cause my tummy hurt and now im pooped and have to work
1963710901,neutral,doesn't want to go to work....
1963711097,love,http://bit.ly/dIQF3 I hope some day my mom will get this message!
1963711249,sadness,It was going to happen one day but I so feel for the girl AND her mum
1963712003,sadness,"@0oMiriamo0 but i like the idea going to cinema, but monday...."
1963712123,neutral,@breedimetria I feel you I have a third eye right now and right before I go see foreign boys
1963712186,worry,"@Littleradge  I'm not even in your situation and now I'm sad. I'm sorry, that's really sucky."
1963712268,worry,@casgetta what's wrong?
1963720884,fun,@PlayForKeeps oh my gosh! i know! happend yesterday
1963720997,worry,"Brian (cat) still hasn't shown up...I feel sad and sick, I'm afraid he's been eaten by something.    It doesn't look  good"
1963721299,sadness,@IMjustDaNNi Awww thats not fair to me. Now im a lil sad
1963721400,worry,getting ready for work. boohoohoo i dont wanna go to work!
1963721549,worry,@kaydub I am using iMovie 08 and it's still not bad. I am afraid to hear what is wrong with 09
1963721786,sadness,@SOREALCRU its Gloomy in LA no sun  but its nice
1963722189,surprise,@JennLovesM5 DUDE WHAT? I WANNNNAAAA GOOOOOO
1963722413,sadness,Excitement: 8 new followers overnight. Sadness: 6 of them are ad bots.
1963722504,sadness,@Mulla8285 Oh noooooo!!!      I'm so sorry!!  That sucks hard!
1963723124,worry,@Slayer_89 I feel so sorry for her  hope she dnt cry 2nd time
1963723323,neutral,NCAA Baseball Road 2 Omaha: South Carolina just hit a 3-run homerun. Dagger 2 my heart.    Mason 1 - South Carolina 3..
1963723433,neutral,@Mollieandme When oh when are you coming back for a gig in Scotland? I had tickets to see u last year but was in hosp wit gallstones!
1963723488,neutral,HollowbabesHere comes the utter shite #bgt &lt;I completely agree
1963723772,worry,"@redbloc whats twhirl? I've some work to be doing over the weekend thank god so I'm probably going to miss it red, sorry"
1963723889,sadness,"@siggidori sorry, I'm creating a new comedy style &quot;bad joking&quot;"
1963723962,sadness,Omg i'm going to robinson with tyler wfm. And i freakin miss anthony  ugh today kinda sucks. Lex&lt;3
1963724025,worry,@YAphilJ phil! I miss you gracin ya with your presence I haven't been on much  what's new?
1963724179,worry,"@nikkeekristen Yeah, it says that at the bottom  21+, and must be available to live there from Aug 19th to nov 2nd, roughly."
1963724300,worry,@eBlondie I know...heartless souls
1963724449,worry,@westlifebunny my days been aight! been cleaning mostly! went to mcds to check for hader toy..no luck  so i ate chickfila
1963724510,worry,Work in that heat is horrible !
1963724576,worry,"@genejm29 I spoke too soon  Still a nice evening, but lots of broken cloud coming in from the south."
1963724755,hate,The only thing about preparing 5 sermons in one week is just when you think you are done...you have to prepare the powerpoint slides
1963724962,happiness,"@thatdamnninja Oh, okay. Every so often I get this random taste of blood in my mouth that makes me go &quot;eww, blood&quot;.  Haha."
1963725324,happiness,hollie steel  bless her. but go dreambears &lt;33333 hahahahaha
1963725411,neutral,Awwwwwww holly
1963725511,worry,Waiting for my cell phone to dry out.... it went swimming in bowl of water earlier
1963725618,sadness,"@lobsterandswan Itï¿½s a beautiful blog, but Iï¿½m not able to acess it anymore!!"
1963725748,neutral,@ruthnin An expense I could do without at the moment
1963725869,worry,"Being unable to have booze on a Friday, indeed the entire weekend, actually hurts"
1963725877,worry,stressed beyond BELIEF. need a nap
1963726274,worry,"@davidcrow @cspin and I suppose, until we have more bike lanes, the roads aren't safe enough to pull your kids in bike buggies/trailers"
1963726342,worry,awww poor little girl on britains got talent
1963726432,surprise,Aww the little girl on Britain's Got Talent!  I actually love Ant n Dec!  Oh an' Simon Cowell. ;)
1963726956,worry,Left poor fred!(boyfriend) in the alice in wonderland ride !  oops sorry fred! Argh!
1963727501,worry,@hollie__ Aww bless her. She's one of my faves
1963727607,fun,@ShesElectric_ more than youl ever no ! !! ! !!   xxx
1963727965,worry,@Nahtuhlee Why no sn... o. yeah... Sad day.....
1963727972,worry,too many meds. sleeepy sleeepy. I hate being sick
1963728060,worry,sees the finish line disappearing in a plethora of emails!!!    WAH!
1963728281,worry,@xxAnnaSxx oh I'm sorry for that. how old was your grandpa?
1963728622,sadness,"Plan for this evening: dinner, shopping for dress shirts, watching Up, going to bed. Plan for Saturday: Funeral for a friend..."
1963728657,fun,Man tha mojitos from earlier got me feelin type funny. Hope I don't get sick  http://myloc.me/20DD
1963728808,surprise,@dylanxtra awwwwwwwwww  thats jus...awwwww.did she get to start again like?
1963728948,happiness,@kiieeeee yaaay for u cleaning ur room. I said hi to u the other day &amp; u didnt write me back
1963728956,happiness,in Mallorca. Want to play guitar   When i come home I'm going to buy the mcfly dvd first :]]
1963729025,enthusiasm,@mitchelmusso I want to call you but it would cost to much  But Maybe my parents will say okay =D
1963729133,worry,@gfalcone that made me cry  poor hollie xx
1963729300,neutral,"@jcubed1 totally agree, but she always seems to be henpecking John, even before the cheating thing"
1963729331,worry,#BGT That poor kid
1963729397,worry,@KittyBuffieKat I know Buffie. I am sitting in my office instead of going to see Ms. Kane. Major bummer
1963729792,worry,&quot;I think you should know this. He's going to break up with you. And I just had to tell you. I'm sorry. I know you love him.&quot;
1963729843,surprise,@stoc just found out they are closed on mondays!  working on a backup plan
1963729905,worry,I need a new iPhone case but I am broke.
1963730478,neutral,I sure do hope it becomes 4:20 this afternoon ...
1963730719,surprise,@Sam4God How is she spoilt? She's like 10? 11? That was hard for her to be put up in front of 14m people.  She's really young.
1963730791,worry,is sad his wife is in Florida while he's sick in Lexington...
1963731036,worry,@laurenosaur I would love to but sadly I have to work
1963731537,love,I really like Lady GaGa's &quot;Paparazzi&quot;...  #whatshappening
1963731845,worry,@starfish1211 - what! That's so horrible! I'll be praying. Poor thing.
1963731931,love,sizzling outside. Work inside = double
1963732040,relief,"@genglo ouch! I can't even look at that one, just knowing it exists it enough for me"
1963732173,relief,Finished up cleaning my desk at least. . . office is looking empty. . .almost time to be in the car for 1 1/2!  #fb
1963732221,neutral,@jessiiemcfly oh but that girl  but AIDAN!
1963732226,sadness,@Jason_Inc Sounds good. I still like Fridays although it means for me that I have to go to work tomarrow
